"AlchimistRousse50x - RawData"
"Wavelength nm.","Abs."
879.00,0.062
880.00,0.063
881.00,0.063
882.00,0.063
883.00,0.063
884.00,0.064
885.00,0.064
886.00,0.064
887.00,0.064
888.00,0.064
889.00,0.065
890.00,0.065
891.00,0.065
892.00,0.065
893.00,0.066
894.00,0.066
895.00,0.066
896.00,0.066
897.00,0.067
898.00,0.067
899.00,0.067
900.00,0.067
